caravan storage facility,"['self-storage facility', 'boat storage facility', 'automobile storage facility', 'rv storage facility']"
alcohol retail monopoly,['liquor store']
sweet shop,"['candy shop', 'candy store', 'confectionary store']"
photocopiers supplier,"['copier repair service', 'office equipment rental service']"
marquee hire service,"['table and chair rental service', 'tent rental service', 'wedding rentals', 'party service', 'party equipment rental service']"
emergency training,"['first aid training', 'first aid instructor']"
houseboat rental service,"['canoe and kayak rental service', 'boat rental service']"
girl's hostel,['hostel']
toy shop,['toy store']
bespoke tailor,['tailor']
factory outlet shop,['outlet store']
satellite communication services provider,['satellite communication service']
post shop,['post office']
costume hire service,"['costume rental service', 'costume store']"
italian food shop,"['italian grocery store', 'pasta restaurant', 'italian restaurant']"
medical office,['medical clinic']
electronics company,['electronics store']
barbecue shop,['grill store']
bus and coach company,['bus charter']
fruits wholesaler,['produce wholesaler']
hotel supply shop,['kitchen supply store']
scaffolder,['scaffolding rental service']
urgent care center,"['emergency care physician', 'medical clinic', 'walk-in clinic', 'emergency care facility', 'medical center']"
faculty of law,['law school']
motorbike rental agency,"['motorcycle rental agency', 'scooter rental service']"
afl football club,['football club']
coach and minibus hire,"['bus charter', 'private bus service']"
wellness hotel,"['resort', 'golf resort', 'spa resort']"
ministry of transport,['department of transportation']
stationery manufacturer,['office equipment supplier']
detective,"['undercover detective investigator', 'private investigator', 'private detective']"
free parking lot,['parking lot']
cd shop,"['used cd store', 'record store']"
air conditioning system supplier,['air conditioning equipment supplier']
investment service,['mutual funds']
cable provider,['cable company']
university department,['university']
seasonal goods store,"['soccer store', 'sporting goods store', 'sportswear store']"
children's book store,"['used book store', 'book store']"
architectural salvage shop,"['antique store', 'antiques', 'antique furniture store', 'antique mall', 'antique dealer']"
gourmet grocery shop,['gourmet grocery store']
crane dealer and manufacturer,['crane dealer']
housing association,"['elder care', 'group home', 'housing authority']"
metal workshop,"['metal fabricator', 'steel fabricator']"
hot spring hotel,"['hostel', 'hotel']"
glass shop,"['windshield replacement', 'glass and mirror shop', 'glass repair service', 'window and screen repair', 'windshield repair', 'auto glass shop', 'window installation service']"
gravel plant,"['garden center', 'bonsai plant supplier', 'crushed stone supplier', 'plant nursery']"
telephone marketing agency,"['lead generation', 'telemarketing service']"
hospital equipment and supplies,"['medical supply store', 'wheelchair store']"
cake shop,"['cakes', 'cake bakery', 'bakery']"
chinese medicine clinic,"['acupuncture', 'acupuncture clinic', 'acupuncturist']"
spa and health club,['health club']
fashion accessories shop,['fashion accessory store']
handbags shop,['handbag and purse store']
rugby store,"['soccer store', 'sports card store', 'sporting goods store', 'sportswear store']"
construction machine rental service,"['lawn equipment rental service', 'equipment rental agency', 'tool rental service']"
air compressor company,"['air compressor supplier', 'air compressor repair service']"
samba school,"['dance school', 'dance studio']"
indian curry restaurant,"['indian reservation', 'indian restaurant', 'takeout restaurant']"
yoga instructor,"['prenatal yoga studio', 'yoga studio']"
herbal medicine shop,['herb shop']
australian restaurant,"['reservation', 'diner']"
kennels,"['pet service', 'cat boarding', 'pet boarding', 'kennel']"
wool store,"['knitting instructor', 'yarn store', 'knit shop']"
cake decorating supplies store,['baking supply store']
aluminum window,"['window supplier', 'windows', 'door supplier', 'window installation service']"
part time daycare,"['learning center', 'child development', 'day care center']"
financial audit,['accountant']
mobility equipment supplier,"['wheelchair rental service', 'wheelchair store', 'wheelchair repair service']"
used office furniture shop,"['used office furniture store', 'used furniture store', 'office furniture store']"
music college,"['musician', 'music lessons', 'music school']"
maternity shop,['maternity store']
nicaraguan restaurant,"['reservation', 'diner', 'restaurant', 'fine dining restaurant']"
diamond merchant,"['diamond dealer', 'diamond buyer']"
chinaware shop,['chinaware store']
foreign languages program school,['language school']
chemist,['pharmacy']
luxury hotel,"['resort', 'golf resort', 'hotel']"
pet care store,"['reptile store', 'pet treats', 'pet supply store', 'bird shop', 'pet food', 'pet store']"
airport shuttle service provider,['airport shuttle service']
bakery equipment,['baking supply store']
gas shop,"['fireplace store', 'wood stove shop', 'electric fireplaces', 'gas logs supplier']"
fireworks shop,['fireworks store']
beer shop,"['beer store', 'state liquor store', 'wine store', 'liquor store']"
protective clothing supplier,"['work clothes store', 'safety equipment supplier']"
modern french restaurant,"['bistro', 'french restaurant']"
ladies' clothes shop,"[""women's clothing store"", 'apparel store', 'clothing store', 'dress shop']"
family planning clinic,"['free clinic', 'abortion clinic', 'family planning center', 'std testing service', ""women's health clinic"", 'reproductive health clinic']"
legal aid office,"['legal service provider', 'corporate legal services']"
juice bar,['juice shop']
jewellery buyer,"['jewelry buyer', 'gold dealer', 'diamond buyer']"
human resource consulting,['human resources']
sleep disorder centre,['sleep clinic']
vehicle tuning service,['auto tune up service']
motorcycle driving school,['driving school']
icse school,"['graduate school', 'private school', 'school', 'high school', 'middle school']"
archaeological museum,"['sculpture museum', 'museum', 'history museum']"
real estate builders & construction company,['real estate developer']
two wheeler rental agency,"['motorcycle rental agency', 'scooter rental service']"
betting agency,"['off track betting agency', 'off track betting shop']"
bicycle store,"['bicycle shop', 'bicycle dealer', 'used bicycle shop', 'bike shop']"
veterans' organisation,"[""veterans' organization"", 'veterans center']"
information services,['computer technical support']
screen printing supply shop,['screen printing supply store']
it security service,"['security guard service', 'body guard services']"
event management company,"['event planner', 'meeting planning service']"
pretzel shop,['pretzel store']
formal clothing store,"['prom dress shop', 'tuxedo shop', 'formal wear store', 'special occasion dresses']"
intermediate school,"['high school', 'middle school']"
store equipment supplier,"['baking supply store', 'kitchen supply store']"
paintball shop,['paintball center']
vocational college,['technical school']
hair extension technician,"['hair weaves', 'hair extensions', 'hair weaving', 'hair braiding']"
burglar alarm shop,"['security alarms', 'burglar alarm store', 'burglar alarms', 'video surveillance systems']"
op shop,['thrift store']
glass cutting service,"['glass and mirror shop', 'glass repair service', 'window and screen repair']"
shoe shop,['shoe store']
roller skating club,['roller skating rink']
civil law attorney,['trial attorney']
urgent care centre,"['emergency care physician', 'emergency care facility']"
couscous restaurant,['moroccan restaurant']
sportswear shop,"['soccer store', 'sports card store', 'sporting goods store', 'sportswear store']"
secondary school,['high school']
hotel supply store,['hotel']
car battery shop,"['motorcycle batteries', 'car battery store', 'tire shop']"
prefabricated house companies,"['modular home builder', 'modular home dealer']"
wool products shop,"['yarn store', 'knit shop']"
music producer,"['studio musician', 'music rehearsal', 'music production']"
civil engineering,['civil engineer']
cottage village,['dude ranch']
construction machine dealer,['industrial equipment supplier']
printing equipment and supplies,['screen printing supply store']
